bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
H0331,Amended,LAW,"Reported Signed by Governor on March 30, 2016; Session Law Chapter 277; Effective: 07/01/2016",2016-02-26,2016-03-22,,"['Representative Luker', 'Senator Stennett']",Signed,"ALCOHOLIC BEVERAGES - Amends existing law to define ""powdered alcohol,"" to prohibit the possession, sale, purchase and use of powdered alcohol, to revise criminal penalties and to provide for the revocation of liquor licenses held by violators.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0331/,
H0332,,LAW,"Reported Signed by Governor on March 22, 2016; Session Law Chapter 124; Effective: 07/01/2016",2016-02-01,2016-03-10,,"['Representative Perry', 'Senator Heider']",Signed,RESIDENTIAL CARE FACILITY ADMINISTRATORS - Repeals and amends existing law regarding license renewal and reinstatement.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0332/,
H0333,,LAW,"Reported Signed by Governor on March 22, 2016; Session Law Chapter 116; Effective: 07/01/2016",2016-02-01,2016-03-10,,"['Representative Redman', 'Senator Lakey']",Signed,OPTOMETRISTS - Amends existing law to revise license renewal provisions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0333/,
H0334,,LAW,"Reported Signed by Governor on March 22, 2016; Session Law Chapter 117; Effective: 07/01/2016",2016-02-01,2016-03-10,,"['Representative Hixon', 'Senator Heider']",Signed,PHYSICAL THERAPY - Repeals and amends existing law relating to license renewal and reinstatement.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0334/,
H0335,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 70; Effective: 07/01/2016",2016-02-03,2016-03-07,,"['Representative Chew', 'Senator Martin']",Signed,CONTROLLED SUBSTANCES - Amends existing law to revise the list of Schedule II Uniform Controlled Substances.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0335/,
H0336,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 71; Effective: 07/01/2016",2016-02-03,2016-03-07,,"['Representative Chew', 'Senator Schmidt']",Signed,PHARMACY BOARD - Amends existing law to remove obsolete language; to eliminate officer term limits; and to increase board member compensation.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0336/,
H0337,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 72; Effective: 07/01/2016",2016-02-03,2016-03-07,,"['Representative Chew', 'Senator Schmidt']",Signed,PRESCRIPTIONS - Amends existing law to provide that medical examiners or coroners may access information in the prescriptions database.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0337/,
H0338,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 73; Effective: 07/01/2016",2016-02-03,2016-03-07,,"['Representative Chew', 'Senator Nuxoll']",Signed,LEGEND DRUGS - Amends existing law to clarify persons who may possess legend drugs.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0338/,
H0339,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 74; Effective: 07/01/2016",2016-02-03,2016-03-07,,"['Representative Chew', 'Senator Harris']",Signed,CONTROLLED SUBSTANCES - Amends existing law to clarify drug storage requirements.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0339/,
H0340,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 75; Effective: 07/01/2016",2016-02-04,2016-03-07,,"['Representative Wood', 'Senator Heider']",Signed,CONTRACEPTIVES AND PROPHYLACTICS - Repeals existing law relating to regulation of contraceptives and prophylactics.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0340/,
H0341,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 76; Effective: 07/01/2016",2016-02-01,2016-03-09,,"['Representative Packer', 'Senator Thayn']",Signed,"PATIENT FREEDOM OF INFORMATION ACT - Repeals, amends, and adds to existing law relating to the Patient Freedom of Information Act.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0341/,
H0342,,LAW,"Reported Signed by Governor on February 10, 2016; Session Law Chapter 5; Effective: 02/10/2016",2016-01-26,2016-02-01,,"['Representative Miller', 'Senator Bair']",Signed,"APPROPRIATIONS - DEFICIENCY WARRANTS - Appropriates and transfers $324,000 from the General Fund to the Pest Control Deficiency Fund.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0342/,
H0343,,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 152; Effective: Retroactive to 07/01/2015",2016-02-26,2016-03-14,,"['Representative Palmer', 'Senator Brackett']",Signed,FUELS - Amends existing law to clarify certain revenue distribution provisions; and to provide for the distribution of revenues received from tax imposed on certain special fuels.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0343/,
H0344,,LAW,"Reported Signed by Governor on February 18, 2016; Session Law Chapter 10; Effective: 07/01/2016",2016-01-28,2016-02-08,,"['Representative Raybould', 'Senator Johnson']",Signed,PROPERTY TAX RELIEF - Amends existing law to change the filing deadline to apply for a hardship application with the Board of Equalization.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0344/,
H0345,,LAW,"Reported Signed by Governor on February 19, 2016; Session Law Chapter 16; Effective: 02/19/2016",2016-02-01,2016-02-09,,"['Representative Dayley', 'Senator Burgoyne']",Signed,FOREST LAND ASSESSMENT - Amends existing law to provide an appeals process for a taxpayer when an assessor has determined that a property no longer meets the criteria of forest land.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0345/,
H0346,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 77; Effective: 07/01/2016",2016-02-05,2016-03-07,,"['Representative Thompson', 'Senator Stennett']",Signed,ALCOHOLIC BEVERAGES - Amends existing law to update a code reference to the Idaho Income Tax Act.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0346/,
H0347,,LAW,"Reported Signed by Governor on February 18, 2016; Session Law Chapter 9; Effective: 07/01/2016",2016-02-01,2016-02-09,,"['Representative Nye', 'Senator Vick']",Signed,SALES AND USE TAX - Amends existing law to exempt certain hand tools up to $100 from the sales and use tax and to remove reference to a definition.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0347/,
H0348,,LAW,"Reported Signed by Governor on February 18, 2016; Session Law Chapter 11; Effective: 07/01/2016",2016-02-01,2016-02-09,,"['Representative Anderson', 'Senator Stennett']",Signed,SALES AND USE TAX - Amends existing law to add paddleboards and similar vessels to the list of watercraft that are taxable to nonresident purchasers.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0348/,
H0349,,LAW,"Reported Signed by Governor on February 10, 2016; Session Law Chapter 4; Effective: 02/10/2016",2016-01-26,2016-02-01,,"['Representative Burtenshaw', 'Senator Bair']",Signed,"APPROPRIATIONS - FISH AND GAME DEPARTMENT - Appropriates an additional $1,638,700 to the Department of Fish and Game for fiscal year 2016.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0349/,
H0350,,LAW,"Reported Signed by Governor on March 24, 2016; Session Law Chapter 207; Effective: 07/01/2016",2016-02-01,2016-03-15,,"['Representative Wood', 'Senator Vick']",Signed,FISH AND GAME - Amends existing law to revise age provisions associated with the purchase of wildlife management area upland game bird permits.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0350/,
H0351,,LAW,"Reported Signed by Governor on March 24, 2016; Session Law Chapter 206; Effective: 07/01/2016",2016-02-01,2016-03-15,,"['Representative Erpelding', 'Senator Bair']",Signed,"WATER RESOURCES - Amends existing law to provide for written reports that certain artificial barriers are unsafe and endangering life or property; to provide for inspection; to revise criteria regarding those owners required to submit duplicate plans, drawings and specifications of proposed construction, enlargement, alteration or repair of dams to the director of the Department of Water Resources, to revise provisions regarding professional engineers and the authentication of plans, drawings and specifications and to provide for design and construction criteria.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0351/,
H0352,,LAW,"Reported Signed by Governor on March 1, 2016; Session Law Chapter 31; Effective: 07/01/2016",2016-02-01,2016-02-18,,"['Representative Kauffman', 'Senator Rice']",Signed,INCOME TAX - Amends existing law to revise the deadline by which an employer must report certain information to the State Tax Commission and to provide a time period for employers to correct any errors in an electronic filing.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0352/,
H0353,,LAW,"Reported Signed by Governor on February 18, 2016; Session Law Chapter 12; Effective: 01/01/2017",2016-02-01,2016-02-09,,"['Representative Thompson', 'Senator Bayer']",Signed,INCOME TAX WITHHOLDING - Amends existing law to allow certain employers to pay income tax withholding on a monthly basis.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0353/,
H0354,,H Rev/Tax,Motion to return to Revenue & Taxation Committee; return to committee,,,,,,"TAX CODE - Amends existing law to update references to the Internal Revenue Code and to remove a definition of ""marriage.""",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0354/,
H0355,,LAW,"Reported Signed by Governor on March 22, 2016; Session Law Chapter 118; Effective: 07/01/2016;; 12/31/2018 Sunset Clause - Section 20",2016-02-12,2016-03-10,,"['Representative Hixon', 'Senator McKenzie']",Signed,IDAHO OFFICE OF EMERGENCY MANAGEMENT - Amends existing law to change the name of the Bureau of Homeland Security to the Idaho Office of Emergency Management.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0355/,
H0356,Amended,LAW,"Reported Signed by Governor on March 24, 2016; Session Law Chapter 205; Effective: 07/01/2016",2016-02-25,2016-03-15,,"['Representative Kauffman', 'Senator Lakey']",Signed,MILITARY DIVISION - Repeals and adds to existing law regarding the duties of the Adjutant General.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0356/,
H0357,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 78; Effective: 07/01/2016 - Section 1;; 01/01/2020 - Section 2 & 3",2016-02-08,2016-03-08,,"['Representative DeMordaunt', 'Senator Nonini']",Signed,STEM ACTION CENTER - Amends existing law to allow a certain income tax credit for a charitable contribution to the Idaho STEM Action Center.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0357/,
H0358,,LAW,"Reported Signed by Governor on February 18, 2016; Session Law Chapter 13; Effective: 07/01/2016",2016-02-01,2016-02-09,,"['Representative Dayley', 'Senator Rice']",Signed,REVENUE AND TAXATION - Amends existing law to remove a requirement that the Tax Commission provide certain property valuation information by school district; and to clarify a past code reference.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0358/,
H0359,,LAW,"Reported Signed by Governor on March 1, 2016; Session Law Chapter 29; Effective: 07/01/2016",2016-02-02,2016-02-18,,"['Representative Chaney', 'Senator Bayer']",Signed,PROPERTY TAXES - Amends existing law to provide that operating property shall not be included in the taxable value for the purpose of making a levy that is to be made against real property only.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0359/,
H0360,,LAW,"Reported Signed by Governor on March 1, 2016; Session Law Chapter 30; Effective: 01/01/2017",2016-02-02,2016-02-18,,"['Representative Anderst', 'Senator Johnson']",Signed,PROPERTY TAXES - Amends existing law to remove an exception to the rule that any taxing district must be formed or organized by the first day of January in order to make a levy for that calendar year.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0360/,
H0361,,LAW,"Reported Signed by Governor on February 19, 2016; Session Law Chapter 17; Effective: 02/19/2016",2016-02-01,2016-02-09,"['Representative Mike Moyle', 'Senator Chuck Winder']","['Representative Moyle', 'Senator Vick']",Signed,SALES TAX - AIRCRAFT - Amends existing law to remove a sunset clause.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0361/,
H0362,Amended,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 153; Effective: 03/23/2016",2016-03-15,2016-03-07,,"['Representative Wintrow', 'Senator McKenzie']",Signed,"RETAIL SALE OF LIQUOR BY THE DRINK - Amends existing law to revise the definition of ""person.""",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0362/,
H0363,,LAW,"Reported Signed by Governor on February 10, 2016; Session Law Chapter 8; Effective: 02/10/2016",2016-01-27,2016-02-02,,"['Representative Monks', 'Senator Brackett']",Signed,"APPROPRIATIONS - IDAHO TRANSPORTATION DEPARTMENT- Appropriates an additional $104,586,700 to the Idaho Transportation Department for fiscal year 2016.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0363/,
H0364,,LAW,"Reported Signed by Governor on February 10, 2016; Session Law Chapter 7; Effective: 02/10/2016",2016-01-27,2016-02-02,,"['Representative Horman', 'Senator Mortimer']",Signed,"APPROPRIATIONS - LABOR DEPARTMENT - Appropriates an additional $1,808,100 to the Department of Labor for the State Longitudinal Data System, a fraud prevention award, and other activities for fiscal year 2016.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0364/,
H0365,,LAW,"Reported Signed by Governor on February 10, 2016; Session Law Chapter 6; Effective: 02/10/2016",2016-01-27,2016-02-03,,"['Representative Horman', 'Senator Johnson']",Signed,"APPROPRIATIONS - BUILDING SAFETY DIV - Appropriates an additional $300,000 to the Division of Building Safety for a new school security inspections program for fiscal year 2016.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0365/,
H0366,,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 154; Effective: 07/01/2016",2016-02-01,2016-03-14,,"['Representative Crane', 'Senator Lakey']",Signed,ARCHITECTURAL EXAMINERS  BOARD - Amends existing law to revise board compensation provisions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0366/,
H0367,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 79; Effective: 07/01/2016",2016-02-08,2016-03-09,,"['Representative Clow', 'Senator Schmidt']",Signed,MORTICIANS - Amends existing law to revise license eligibility provisions for resident trainees.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0367/,
H0368,,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 155; Effective: 07/01/2016",2016-02-08,2016-03-14,,"['Representative Anderst', 'Senator Heider']",Signed,REAL ESTATE APPRAISERS - Amends existing law to revise definitions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0368/,
H0369,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 80; Effective: 07/01/2016",2016-02-08,2016-03-09,,"['Representative Clow', 'Senator Guthrie']",Signed,FUNERAL AND CEMETERY MERCHANDISE AND SERVICES - Amends existing law to provide that licensed morticians and funeral directors shall designate the licensed funeral establishment responsible for merchandise or services under prearrangement sales and to provide that the licensed funeral establishment shall maintain all contracts and documents associated with prearrangement sales.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0369/,
H0370,,H Bus,02/09; U.C. to be returned to Business Committee,,,,,,BARBERS - Amends existing law to provide additional requirements regarding certain schools and colleges.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0370/,
H0371,Amended,LAW,"Reported Signed by Governor on April 5, 2016; Session Law Chapter 342; Effective: 07/01/2016",2016-03-24,2016-03-21,,"['Representative Thompson', 'Senator Lakey']",Signed,FACTORY BUILT STRUCTURES - Amends existing law to redesignate the Modular Building Advisory Board as the Factory Built Structures Advisory Board and to provide that the board shall have certain powers and duties.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0371/,
H0372,,LAW,"Reported Signed by Governor on March 24, 2016; Session Law Chapter 204; Effective: 07/01/2016",2016-02-03,2016-03-15,,"['Representative Kauffman', 'Senator Patrick']",Signed,"CONTAINERS - Adds to existing law to provide that any regulation regarding the use, disposition or sale or any prohibition, restriction, fee or taxation of auxiliary containers at the retail, manufacturer or distributor setting shall be done only by statute enacted by the Legislature.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0372/,
H0373,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 81; Effective: 07/01/2016",2016-02-05,2016-03-08,,"['Representative Chew', 'Senator Schmidt']",Signed,"LEGEND DRUGS - Amends existing law to define terms; and to provide that certain clinics, centers or institutions may accept donations of and dispense medications.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0373/,
H0374,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 82; Effective: 07/01/2016",2016-02-09,2016-03-08,,"['Representative Chew', 'Senator Schmidt']",Signed,CONTROLLED SUBSTANCES PRESCRIPTIONS DATABASE - Amends existing law to provide that delegates of practitioners and pharmacists may access the database under certain circumstances.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0374/,
H0375,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 83; Effective: 07/01/2016",2016-02-09,2016-03-08,,"['Representative Wood', 'Senator Hagedorn']",Signed,HEALTH CARE TASK FORCE - Repeals and amends existing law to remove references to the task force.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0375/,
H0376,,LAW,"Reported Signed by Governor on March 1, 2016; Session Law Chapter 28; Effective: 07/01/2016",2016-02-03,2016-02-18,,"['Representative Thompson', 'Senator Guthrie']",Signed,CIGARETTE TAXES - Amends existing law to revise cigarette wholesaler bonding requirements and to provide an alternative of prepaying the full value of stamps in lieu of posting bond.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0376/,
H0377,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 84; Effective: 07/01/2016",2016-02-05,2016-03-08,,"['Representative Romrell', 'Senator Martin']",Signed,GLOBAL ENTREPRENEURIAL MISSION - Amends existing law to revise the provisions regarding the Governor’s designation of the council chairman; to provide weighted consideration for Idaho industry partners for grants; and to further define and clarify the distribution of commercialization revenue.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0377/,
H0378,,LAW,"Reported Signed by Governor on March 24, 2016; Session Law Chapter 203; Effective: 03/24/2016",2016-02-05,2016-03-15,,"['Representative Youngblood', 'Senator Hagedorn']",Signed,FISH AND GAME - Amends existing law to clarify that the Fish and Game Commission shall prescribe and administer education programs in trapping.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0378/,
H0379,Amended,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 156; Effective: 07/01/2016",2016-03-15,2016-03-07,,"['Representative DeMordaunt', 'Senator Nonini']",Signed,EDUCATION - Adds to existing law to establish the Computer Science Initiative for Public Schools.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0379/,
H0380,,S Loc Gov,"Introduced, read first time; referred to: Local Government & Taxation",2016-02-03,,"['Representative Mike Moyle', 'Representative Scott Bedke', 'Representative Janet Trujillo', 'Representative John Vander', 'Representative Brent Crane', 'Representative Vito Barbieri', 'Representative Jeff Thompson', 'Representative Robert Anderst', 'Representative Greg Chaney', 'Representative James Holtzclaw', 'Representative Thomas Loertscher', 'Representative Ryan Kerby', 'Representative Don Cheatham', 'Representative Reed De', 'Representative Patrick Mc', 'Representative Brandon Hixon', 'Representative Gary Collins', 'Representative Dell Raybould', 'Representative Eric Redman', 'Representative Joe Palmer', 'Representative Paul Shepherd', 'Representative Linden Bateman', 'Representative Sage Dixon', 'Representative Shannon Mc', 'Representative Luke Malek', 'Representative Kathleen Sims', 'Senator Jim Rice']",['Representative Moyle'],,INCOME TAXES - Amends existing law to reduce certain income tax rates; and to increase certain grocery tax credits.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0380/,
H0381,,LAW,"Reported Signed by Governor on March 22, 2016; Session Law Chapter 119; Effective: 07/01/2016",2016-02-10,2016-03-10,,"['Representative McMillan', 'Senator Souza']",Signed,VETERINARIANS - Amends existing law to redesignate the Euthanasia Task Force as the Committee on Humane Euthanasia.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0381/,
H0382,Amended,LAW,"Reported Signed by Governor on April 5, 2016; Session Law Chapter 343; Effective: 07/01/2016",2016-03-24,2016-03-21,,"['Representative VanOrden', 'Senator Burgoyne']",Signed,VETERINARIANS - Amends existing law regarding alternatives to formal discipline and who may not be offered an alternative to formal discipline and to provide that a person who receives an alternative to formal discipline may be subject to certain conditions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0382/,
H0383,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 85; Effective: 07/01/2016",2016-02-12,2016-03-09,,"['Representative Pence', 'Senator Souza']",Signed,AQUACULTURE COMMISSION - Repeals and amends existing law relating to the Aquaculture Commission; and providing for the transfer of certain moneys.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0383/,
H0384,,LAW,"Reported Signed by Governor on February 18, 2016; Session Law Chapter 14; Effective: 02/18/2016",2016-02-02,2016-02-08,,"['Representative Youngblood', 'Senator Guthrie']",Signed,"APPROPRIATIONS - SECRETARY OF STATE - Appropriates an additional $1,300,000 to the Secretary of State for fiscal year 2016.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0384/,
H0385,,LAW,"Reported Signed by Governor on March 16, 2016; Session Law Chapter 67; Effective: 07/01/2016",2016-02-08,2016-03-07,"['Representative Greg Chaney', 'Representative Rick Youngblood']","['Representative Chaney', 'Representative Youngblood', 'Senator Hagedorn']",Signed,MOTOR VEHICLES  - Amends existing law to provide conditions when the surviving spouse of a qualified veteran may obtain veterans license plates.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0385/,
H0386,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 86; Effective: 03/17/2016",2016-02-05,2016-03-08,,"['Representative Chaney', 'Senator Guthrie']",Signed,PRODUCTION EXEMPTION - Amends existing law to revise a term.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0386/,
H0387,,S Educ,"Introduced, read first time; referred to: Education",2016-02-04,,"['Representative Greg Chaney', 'Representative Mike Moyle', 'Representative Brent Crane', 'Representative John Vander', 'Representative Gayle Batt', 'Representative Joe Palmer', 'Representative Judy Boyle', 'Representative Ryan Kerby', 'Representative Shannon Mc', 'Representative Jason Monks', 'Representative Don Cheatham', 'Representative Christy Perry', 'Representative Maxine Bell', 'Senator Bert Brackett', 'Senator Jim Rice', 'Senator Jim Patrick', 'Senator Lori Den', 'Senator Mary Souza']",['Representative Chaney'],,COMMUNITY COLLEGES - Amends and adds to existing law to provide for community college trustee zones and related provisions; to revise provisions regarding the addition of territory to community college districts; to revise provisions regarding trustees of Community College Districts; and to revise provisions regarding an appeal from an order of the State Board of Education.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0387/,
H0388,,H St Aff,01/28; Reported Printed and Referred to State Affairs,,,,,,PUBLIC RECORDS - Amends existing law to add an exemption to the Public Records Act for certain cell phone numbers and email addresses on file with the Secretary of State’s office.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0388/,
H0389,,LAW,"Reported Signed by Governor on March 24, 2016; Session Law Chapter 202; Effective: 03/24/2016",2016-02-10,2016-03-15,,"['Representative Nielsen', 'Senator Davis']",Signed,AGRICULTURAL LIENS - Amends existing law to provide what the notice of claim of lien must include; and to provide that a notice of claim of lien will be deemed by the Secretary of State to meet the requirements of a farm products financing statement.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0389/,
H0390,,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 157; Effective: 07/01/2016",2016-02-10,2016-03-14,,"['Representative McCrostie', 'Senator Winder']",Signed,BENEFIT CORPORATION REPORT -  Amends existing law to remove the requirement of filing a benefit corporation’s benefit report with the Secretary of State.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0390/,
H0391,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 87; Effective: 07/01/2016",2016-02-05,2016-03-07,,"['Representative Thompson', 'Senator Ward-Engelking']",Signed,TAX AND EDUCATION - Amends existing law to remove the requirement that a certain report be submitted to the State Department of Education.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0391/,
H0392,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 88; Effective: 07/01/2016",2016-02-05,2016-03-07,,"['Representative Harris', 'Senator Nonini']",Signed,EDUCATION - Repeals existing law relating to the Youth Education Account.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0392/,
H0393,,H Res/Con,01/29; Reported Printed and Referred to Resources & Conservation,,,,,,FISH AND GAME - Amends existing law to remove provisions regarding the award of specified equipment upon the retirement of conservation officers.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0393/,
H0394,,H Res/Con,01/29; Reported Printed and Referred to Resources & Conservation,,,,,,FISH AND GAME - Amends existing law to revise officer authorization provisions regarding certain inspections and searches.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0394/,
H0395,,H Res/Con,01/29; Reported Printed and Referred to Resources & Conservation,,,,,,FISH AND GAME - Amends existing law to provide minimum standards for the operation of safe check stations and to provide conditions under which certain vehicles may be stopped.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0395/,
H0396,,LAW,"Reported Signed by Governor on March 22, 2016; Session Law Chapter 126; Effective: 07/01/2016",2016-02-08,2016-03-11,,"['Representative Rudolph', 'Senator Thayn']",Signed,EMPLOYMENT SECURITY LAW - Amends existing law to expand Department of Labor notice provisions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0396/,
H0397,,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 158; Effective: 07/01/2016",2016-02-08,2016-03-14,,"['Representative Packer', 'Senator Guthrie']",Signed,EMPLOYMENT SECURITY LAW - Amends existing law to clarify notice and appeal provisions for certain determinations.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0397/,
H0398,,LAW,"Reported Signed by Governor on March 24, 2016; Session Law Chapter 201; Effective: 07/01/2016",2016-02-15,2016-03-16,,"['Representative Harris', 'Senator Schmidt']",Signed,REVISED UNIFORM ATHLETE AGENTS ACT - Repeals and adds to existing law to establish the Revised Uniform Athlete Agents Act.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0398/,
H0399,,H W/M,01/29; Reported Printed and Referred to Ways & Means,,,['Representative Mathew Erpelding'],,,"ANIMAL CARE - Amends existing law to establish provisions regarding torture of companion animals, to provide that certain officers may take possession of companion animals subjected to torture; and to establish provisions regarding penalties for certain violations.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0399/,
