bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
H0171,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 137; Effective: 07/01/2017",2017-02-27,2017-03-15,,"['Representative Miller', 'Senator Johnson']",Signed,FISHWAYS - Amends existing law to provide that specified law regarding fishways shall not apply to the Hells Canyon Hydroelectric Project.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0171/,
H0172,,H Jud,"02/15; Reported Printed and Referred to Judiciary, Rules & Administration",,,,,,"CIVIL FORFEITURES - Amends existing law to revise which property is subject to civil forfeiture and under which conditions, to establish a right of replevin upon court order, to require certain findings by the court, to remove payment of the state’s costs, to provide for disposition of the seized property and to establish reporting requirements.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0172/,
H0173,,H Jud,"02/15; Reported Printed and Referred to Judiciary, Rules & Administration",,,,,,PEACE OFFICERS - Amends existing law to provide that a peace officer shall have extraterritorial authority in certain instances.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0173/,
H0174,,H Jud,"02/15; Reported Printed and Referred to Judiciary, Rules & Administration",,,,,,COUNTY RECORDS - Amends existing law to provide for the classification of law enforcement media recordings and to provide for the retention of law enforcement media recordings.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0174/,
H0175,,H Jud,"02/15; Reported Printed and Referred to Judiciary, Rules & Administration",,,,,,STAFF ATTORNEYS - Adds to existing law to provide for the appointment and salaries of staff attorneys for judicial districts.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0175/,
H0176,,H Jud,"02/15; Reported Printed and Referred to Judiciary, Rules & Administration",,,,,,FINES AND FORFEITURES - Amends existing law to revise a provision regarding the amount remitted to the District Court Fund from certain fines and forfeitures.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0176/,
H0177,,H Jud,"02/15; Reported Printed and Referred to Judiciary, Rules & Administration",,,,,,ASBESTOS BANKRUPTCY TRUST CLAIMS TRANSPARENCY ACT - Adds to existing law to provide transparency in actions involving asbestos bankruptcy trust claims.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0177/,
H0178,,H FAILED,03/02; Read Third Time in Full - FAILED - 26-43-1,2017-03-02,,"['Representative Thomas Dayley', 'Representative Patrick Mc', 'Representative Don Cheatham', 'Representative Ryan Kerby', 'Representative Eric Redman', 'Representative Christy Zito', 'Representative John Gannon', 'Representative James Holtzclaw']",,,HOMICIDE - Adds to existing law to provide that a person who commits certain actions involving heroin shall be guilty of second-degree murder.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0178/,
H0179,,H Jud,"02/15; Reported Printed and Referred to Judiciary, Rules & Administration",,,,,,CONTROLLED SUBSTANCES - Amends existing law to remove mandatory minimum sentences for trafficking in controlled substances.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0179/,
H0180,,S Jud,"Introduced, read first time; referred to: Judiciary & Rules",2017-02-27,,,['Representative Thompson'],,"DEBT COLLECTORS - Amends existing law to provide that a collection agency licensee, a collection agency or its agent or a creditor citizen may collect interest or incidental fees, charges or expenses if they are expressly authorized by the agreement creating the debt.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0180/,
H0181,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 138; Effective: 07/01/2017",2017-03-01,2017-03-14,,"['Representative Harris', 'Senator Siddoway']",Signed,LOCAL GOVERNMENT INVESTMENT POOL - Amends existing law to authorize public charter school participation in the Local Government Investment Pool.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0181/,
H0182,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 139; Effective: 07/01/2017",2017-03-01,2017-03-14,,"['Representative Armstrong', 'Senator Siddoway']",Signed,STATE TREASURER - Amends existing law to provide that each fund invested by the State Treasurer shall be charged an investment administration fee.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0182/,
H0183,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 140; Effective: 07/01/2017",2017-03-01,2017-03-14,,"['Representative Smith', 'Senator Siddoway']",Signed,"STATE TREASURER - Amends existing law to revise duties of the State Treasurer, to modernize language and to reflect current practices.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0183/,
H0184,Amended,LAW,"Reported Signed by Governor on April 4, 2017; Session Law Chapter 236; Effective: 07/01/2017",2017-03-24,2017-03-15,,"['Representative Monks', 'Senator Siddoway']",Signed,STATE TREASURER - Amends and adds to existing law to provide authority to administer programs associated with receipt of moneys and to add language regarding the use of payment methods; and to authorize interaccount transfers for services and related costs provided by the State Treasurer to state government departments.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0184/,
H0185,,LAW,"Reported Signed by Governor on March 20, 2017; Session Law Chapter 84; Effective: 07/01/2017",2017-02-28,2017-03-13,"['Senator Bert Brackett', 'Senator Grant Burgoyne', 'Senator Lee Heider', 'Senator Patti Anne']","['Representative Troy', 'Senator Nye']",Signed,INCOME TAXATION - Amends existing law to increase the amount that may be deducted annually for contributions to a college savings program.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0185/,
H0186,Amended,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 141; Effective: 07/01/2017",2017-03-06,2017-03-15,,"['Representative Malek', 'Senator Mortimer']",Signed,SCHOOLS - Amends existing law to add wireless LAN services to the scope of the Education Opportunity Resource Act.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0186/,
H0187,,H Health/Wel,02/16; Reported Printed and Referred to Health & Welfare,,,,,,SECURE TREATMENT FACILITY ACT - Adds to existing law to establish the Secure Treatment Facility Act regarding the admission of patients into a secure treatment facility.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0187/,
H0188,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 142; Effective: 07/01/2017",2017-03-02,2017-03-14,,"['Representative Manwaring', 'Senator Lodge']",Signed,CAMPAIGN FINANCE - Amends existing law to provide for electronic or online filing and publishing of campaign reports and to provide an exception.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0188/,
H0189,Amended,H St Aff,03/07; U.C. to be returned to State Affairs Committee,,,,,,BOND AND LEVY ELECTIONS - Adds to existing law to establish the Government Noninterference in Bond and Levy Elections Act.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0189/,
H0190,Amended,H Educ,03/28; U.C. to be returned to Education Committee,,,,,,SCHOLARSHIPS - Adds to existing law to provide for the Adult Postsecondary Completion Scholarship.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0190/,
H0191,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 143; Effective: 07/01/2017",2017-03-01,2017-03-14,"['Representative Sue Chew', 'Senator Abby Lee', 'Senator Lee Heider']","['Representative Perry', 'Senator Heider']",Signed,PHARMACY - Amends existing law to provide that pharmacists may make certain prescriptions as authorized by rule of the Board of Pharmacy.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0191/,
H0192,,H Rev/Tax,02/28; U.C. to be returned to Revenue & Taxation Committee,,,,,,PROPERTY TAX - Amends existing law to establish criteria for a property tax exemption for business property regarding a new or existing plant investment.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0192/,
H0193,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 144; Effective: 07/01/2017",2017-03-02,2017-03-14,,"['Representative Giddings', 'Senator Siddoway']",Signed,SECRETARY OF STATE - Amends existing law to provide that the Secretary of State may deliver a record to a person by electronic transmission.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0193/,
H0194,,H Health/Wel,02/20; Reported Printed and Referred to Health & Welfare,,,,,,"COUNSELING - Amends existing law to provide that a parent or guardian may delegate power in certain circumstances and to revise the definition of  ""children’s institution.""",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0194/,
H0195,,LAW,"Reported Signed by Governor on March 27, 2017; Session Law Chapter 190; Effective: 07/01/2017",2017-02-28,2017-03-17,,"['Representative Redman', 'Senator Hagedorn']",Signed,CHIROPRACTIC PRACTICE - Amends and adds to existing law to provide for certification in clinical nutrition.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0195/,
H0196,,H Educ,02/20; Reported Printed and Referred to Education,,,,,,SCHOOLS - Amends existing law to provide that no student instruction in public schools shall take place on election days.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0196/,
H0197,,VETOED,Returned to State Affairs Committee after veto,2017-03-06,2017-03-17,,"['Representative Loertscher', 'Senator Siddoway']",Vetoed,ELECTIONS - Amends existing law to revise the procedure for filling a vacancy in the U.S. House of Representatives.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0197/,
H0198,,H St Aff,02/22; Reported Printed and Referred to State Affairs,,,,,,IMMIGRATION - Adds to existing law to provide that local governments shall comply with law and policy regarding immigration enforcement.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0198/,
H0199,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 145; Effective: 07/01/2017 SECTION 1 & 2;; 07/01/2019 SECTION 3",2017-03-01,2017-03-15,,"['Representative Harris', 'Senator Nonini']",Signed,"EDUCATION - Amends existing law to revise requirements for a Pay for Success contract, to withhold funds until the contract terms have been met, and to provide for the funding of contracts.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0199/,
H0200,,S Jud,"Introduced, read first time; referred to: Judiciary & Rules",2017-03-02,,,['Representative Chaney'],,COURT FEES - Amends existing law to provide for the reimbursement and awarding of electronic payment convenience fees in certain instances.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0200/,
H0201,,LAW,"Reported Signed by Governor on March 27, 2017; Session Law Chapter 191; Effective: 07/01/2017",2017-03-01,2017-03-17,,"['Representative Zito', 'Senator Anthon']",Signed,"CHANGE OF NAMES - Amends existing law to revise provisions regarding who shall sign a petition for a name change, what must be specified in the petition, and how notice of a hearing of a petition for a name change must be published, and to provide that notice shall be served on certain persons regarding a hearing.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0201/,
H0202,Amended,VETOED,"Returned from Governor vetoed on April 6, 2017",2017-03-24,2017-03-20,,"['Representative Harris', 'Representative Rubel', 'Senator Burgoyne']",Vetoed,"CIVIL FORFEITURES - Amends existing law to revise which property is subject to civil forfeiture and under which conditions, to establish a right of replevin upon court order, to require certain findings by the court, to remove payment of the state’s costs, to provide for disposition of the seized property and to establish reporting requirements.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0202/,
H0203,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 146; Effective: 07/01/2017",2017-03-02,2017-03-14,,"['Representative Zito', 'Senator Hagedorn']",Signed,SECRETARY OF STATE - Amends and adds to existing law to authorize the Secretary of State to create a statewide electronic filing system and to provide that public disclosure of certain personal information of users of the system shall be exempt.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0203/,
H0204,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 147; Effective: 07/01/2017",2017-03-03,2017-03-15,"['Representative Joe Palmer', 'Representative Thomas Loertscher', 'Representative Clark Kauffman', 'Representative Mathew Erpelding', 'Representative James Holtzclaw', 'Representative Gayann De', 'Representative Thomas Dayley', 'Representative John Gannon', 'Representative Rick Youngblood', 'Representative Phylis King', 'Representative Vito Barbieri', 'Representative Terry Gestrin', 'Representative Don Cheatham', 'Representative Paul Shepherd', 'Representative Kelley Packer', 'Senator Bert Brackett', 'Senator Jeff Siddoway', 'Senator Mark Harris', 'Senator Marv Hagedorn', 'Senator Cherie Buckner']","['Representative Monks', 'Senator Brackett']",Signed,PERSONAL DELIVERY DEVICES - Adds to and amends existing law to authorize personal delivery devices to operate on sidewalks of the state.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0204/,
H0205,,LAW,"Reported Signed by Governor on April 4, 2017; Session Law Chapter 237; Effective: 07/01/2017",2017-03-06,2017-03-20,,"['Representative Blanksma', 'Senator Patrick']",Signed,COUNTY RECORDER’S FEES - Amends existing law to provide for recording fees for certain instruments.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0205/,
H0206,,S Loc Gov,"Introduced, read first time; referred to: Local Government & Taxation",2017-03-14,,,['Representative Moyle'],,INCOME TAXATION - Amends existing law to provide that capital gains and losses on precious metals bullion and monetized bullion sales be added to or subtracted from Idaho taxable income under certain circumstances.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0206/,
H0207,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 148; Effective: 07/01/2017",2017-02-28,2017-03-14,,"['Representative Moyle', 'Senator Rice']",Signed,TAXING DISTRICTS - Amends existing law to provide a procedure where a taxing district may disclaim the right to recover all or any portion of a forgone balance.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0207/,
H0208,,LAW,"Reported Signed by Governor on March 20, 2017; Session Law Chapter 85; Effective: 03/20/2017",2017-02-28,2017-03-13,,"['Representative Burtenshaw', 'Senator Crabtree']",Signed,"APPROPRIATIONS - AGRICULTURE DEPARTMENT - Appropriates an additional $1,019,900 to the Department of Agriculture for fiscal year 2017, of which $519,900 is for the methyl bromide project; and $500,000 is for animal tracking software; and provides reappropriation authority for fiscal year 2018.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0208/,
H0209,,LAW,"Reported Signed by Governor on March 27, 2017; Session Law Chapter 192; Effective: 10/01/2018 SECTION 5-7;; 07/01/2019 Section 51-122 (within SECTION 3);; 07/01/2017 all other SECTIONS",2017-03-06,2017-03-17,,"['Representative Luker', 'Senator Hill']",Signed,"NOTARIAL ACTS - Repeals, amends and adds to existing law to establish the Revised Uniform Law on Notarial Acts.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0209/,
H0210,,H Jud,"02/27; Reported Printed and Referred to Judiciary, Rules & Administration",,,,,,FINES AND FORFEITURES - Amends existing law to revise the amount remitted to the District Court Fund from certain fines and forfeitures.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0210/,
H0211,,LAW,"Reported Signed by Governor on March 27, 2017; Session Law Chapter 193; Effective: 01/01/2018",2017-03-06,2017-03-17,"['Representative Thomas Dayley', 'Representative Brandon Hixon', 'Representative Terry Gestrin', 'Senator Grant Burgoyne', 'Senator Mark Harris', 'Senator Lee Heider', 'Senator Jim Rice']","['Representative Gestrin', 'Senator Stennett']",Signed,INVASIVE SPECIES - Amends existing law to increase the invasive species sticker fee for the boats of nonresidents.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0211/,
H0212,,LAW,"Reported Signed by Governor on April 4, 2017; Session Law Chapter 238; Effective: 07/01/2017",2017-03-06,2017-03-20,"['Representative Christy Perry', 'Representative Eric Redman', 'Representative Sue Chew', 'Senator Marv Hagedorn', 'Senator Lee Heider', 'Senator Janie Ward']","['Representative Perry', 'Senator Souza']",Signed,PSYCHOLOGISTS - Amends and adds to existing law to allow licensed psychologists to prescribe drugs to patients under certain conditions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0212/,
H0213,,S FAILED,03/21; Returned from Senate Failed; Filed in the office of the Chief Clerk,2017-03-06,2017-03-20,,['Representative Kingsley'],,BEHAVIORAL HEALTH SERVICES - Amends existing law to revise provisions regarding membership of the State Behavioral Health Planning Council and the Regional Behavioral Health Board.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0213/,
H0214,,H Rev/Tax,02/28; Reported Printed and Referred to Revenue & Taxation,,,,,,INCOME TAXATION - Amends existing law to provide an income tax credit for charitable contributions to Volunteers Against Violence or its foundation.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0214/,
H0215,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 149; Effective: 07/01/2017",2017-03-06,2017-03-15,,"['Representative Trujillo', 'Senator Bayer']",Signed,"IDAHO REIMBURSEMENT INCENTIVE ACT - Amends existing law to include franchise tax in ""new state revenue"" and to exclude taxes reimbursable by the federal government, and to provide that agreements with applicants for the reimbursement shall exclude taxes reimbursable by the federal government.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0215/,
H0216,,LAW,"Reported Signed by Governor on April 4, 2017; Session Law Chapter 239; Effective: 01/01/2018",2017-03-03,2017-03-20,,"['Representative Trujillo', 'Senator Rice']",Signed,VACATION RENTALS - Adds to existing law to limit regulation of short-term rentals and vacation rentals and to provide a statewide standard and a transaction tax.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0216/,
H0217,,S Loc Gov,"Introduced, read first time; referred to: Local Government & Taxation",2017-03-14,,,['Representative Chaney'],,"SALES AND USE TAX REBATE - Adds to existing law to provide a sales and use tax rebate to certain developers of certain information technology equipment companies, to provide definitions, to establish provisions regarding a claim, and to provide for approval by the tax commission.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0217/,
H0218,,H Rev/Tax,02/28; Reported Printed and Referred to Revenue & Taxation,,,,,,LAW ENFORCEMENT FUND - Amends existing law to revise apportionments from the Highway Distribution Account; and to provide for a distribution to the Law Enforcement Fund.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0218/,
H0219,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 150; Effective: 07/01/2017 SECTION 1 & 2;; 03/24/2017 SECTION 3",2017-03-03,2017-03-14,,"['Representative King', 'Senator Souza']",Signed,"APPROPRIATIONS - OFFICE OF DRUG POLICY - Appropriates $4,683,700 to the Office of Drug Policy for fiscal year 2018; limits the number of authorized full-time equivalent positions to 6; and appropriates an additional $21,000 to the Office of Drug Policy for fiscal year 2017.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0219/,
H0220,,S Com/HuRes,"Introduced, read first time; referred to: Commerce & Human Resources",2017-03-10,,,['Representative Zito'],,BARBERING AND COSMETOLOGY - Amends existing law to provide that a licensee may practice event styling or demonstrate the use of thermal styling equipment away from a licensed presence.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0220/,
H0221,,H Jud,"03/01; Reported Printed and Referred to Judiciary, Rules & Administration",,,,,,ASBESTOS BANKRUPTCY TRUST CLAIMS TRANSPARENCY ACT - Adds to existing law to provide transparency in actions involving asbestos bankruptcy trust claims.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0221/,
H0222,,LAW,"Reported Signed by Governor on April 4, 2017; Session Law Chapter 240; Effective: 04/04/2017",2017-03-03,2017-03-20,,"['Representative Wood', 'Representative Rubel', 'Senator Heider']",Signed,SECURE TREATMENT FACILITY ACT - Adds to existing law to establish the admission of patients into a secure treatment facility.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0222/,
H0223,,S Educ,"Introduced, read first time; referred to: Education",2017-03-07,,,['Representative Amador'],,SCHOOLS - Adds to existing law to establish Rural Education Support Networks.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0223/,
H0224,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 151; Effective: 07/01/2017",2017-03-03,2017-03-14,,"['Representative Horman', 'Senator Ward-Engelking']",Signed,"APPROPRIATIONS - COMMISSION ON THE ARTS - Appropriates $1,987,000 to the Commission on the Arts for fiscal year 2018; and limits the number of authorized full-time equivalent positions to 10.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0224/,
H0225,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 152; Effective: 07/01/2017",2017-03-03,2017-03-14,,"['Representative Anderson', 'Senator Agenbroad']",Signed,"APPROPRIATIONS - PERSI - Appropriates $7,947,900 to the Public Employee Retirement System of Idaho for fiscal year 2018; limits the number of authorized full-time equivalent positions to 67; and provides legislative intent.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0225/,
H0226,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 153; Effective: 07/01/2017",2017-03-03,2017-03-14,,"['Representative King', 'Senator Crabtree']",Signed,"APPROPRIATIONS - PUBLIC HEALTH DISTRICTS - Appropriates $9,341,700 from the General Fund to the Public Health Districts for fiscal year 2018.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0226/,
H0227,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 154; Effective: 07/01/2017",2017-03-06,2017-03-14,,"['Representative Youngblood', 'Senator Agenbroad']",Signed,"APPROPRIATIONS - DIVISION OF VETERANS SERVICES - Appropriates $44,609,800 to the Division of Veterans Services for fiscal year 2018; and limits the number of authorized full-time equivalent positions to 346.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0227/,
H0228,,LAW,"Reported Signed by Governor on March 27, 2017; Session Law Chapter 194; Effective: 07/01/2017",2017-03-03,2017-03-17,,"['Representative VanOrden', 'Senator Thayn']",Signed,SCHOOLS - Amends existing law to authorize the development and maintenance of online portals for adult education and parent resources.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0228/,
H0229,,H Agric Aff,03/02; Reported Printed and Referred to Agricultural Affairs,,,,,,VETERINARIANS - Adds to existing law to provide for a certain renewal fee for veterinary licenses for a specified period of time.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0229/,
H0230,,LAW,"Reported Signed by Governor on March 27, 2017; Session Law Chapter 195; Effective: 05/01/2017 SECTION 1-6, 8, 9, 11;; 12/01/2017 SECTION 7 & 10",2017-03-07,2017-03-17,,"['Representative Gibbs', 'Senator Bair']",Signed,FISH AND GAME - Amends and adds to existing law to provide for the use of moneys for fishing access; to revise provisions regarding moneys paid into the Fish and Game Set-Aside Account; to provide for the use of moneys derived from certain license endorsements; to revise provisions regarding the transfer of certain amounts from the Expendable Big Game Depredation Fund; to revise conditions and requirements regarding payment for certain damages due to depredation; to revise certain deposit provisions regarding the Fish and Game Set-Aside Account; to provide for 3-year nonresident junior fishing licenses; to provide for license endorsements to fund wildlife depredation compensation and prevention and sportsmen access programs; to revise certain license fees; to revise provisions regarding procedures associated with depredation claims; and to provide that methods of determining forage utilization and damage or loss due to wildlife may include exclosure cages or other devices.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0230/,
H0231,,H Agric Aff,03/02; Reported Printed and Referred to Agricultural Affairs,,,,,,NOXIOUS WEEDS - Adds to existing law to designate the Japanese Yew as a noxious weed.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0231/,
H0232,,H Res/Con,03/02; Reported Printed and Referred to Resources & Conservation,,,"['Representative Judy Boyle', 'Representative Terry Gestrin', 'Representative Ryan Kerby', 'Senator Abby Lee']",,,"OIL AND GAS - Amends, repeals and adds to existing law to revise the membership of the Oil and Gas Conservation Commission, to revise the duties of the commission and the Department of Lands, to provide well spacing and setback requirements, to provide reporting requirements and to provide for the rights and remedies of royalty owners.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0232/,
H0233,,H St Aff,03/02; Reported Printed and Referred to State Affairs,,,,,,PUBLIC RECORDS ACT - Amends existing law to provide exemptions for certain communications and for certain personal information.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0233/,
H0234,,H Rev/Tax,03/02; Reported Printed and Referred to Revenue & Taxation,,,,,,TAXATION - Amends existing law to establish a tax credit rate for contributions to certain scholarships.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0234/,
H0235,,LAW,"Reported Signed by Governor on April 6, 2017; Session Law Chapter 263; Effective: 07/01/2017",2017-03-08,2017-03-20,"['Representative Ryan Kerby', 'Representative Judy Boyle', 'Representative Sage Dixon', 'Representative Terry Gestrin', 'Representative Rick Youngblood', 'Representative Dorothy Moon', 'Representative Greg Chaney', 'Representative Luke Malek', 'Representative Randy Armstrong', 'Senator Abby Lee']","['Representative Moyle', 'Representative Kerby', 'Senator Vick']",Signed,PROPERTY TAX - Amends existing law to establish criteria for a property tax exemption for business property regarding a new or existing plant investment.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0235/,
H0236,,H Educ,03/14; U.C. to be returned to Education Committee,,,,,,EMERGENCIES - Adds to existing law to provide for first informer broadcasters in the Idaho Emergency Operations Plan and to provide for training.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0236/,
H0237,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 155; Effective: 07/01/2017",2017-03-06,2017-03-14,,"['Representative Burtenshaw', 'Senator Mortimer']",Signed,"APPROPRIATIONS - LAVA HOT SPRINGS - Appropriates $2,291,500 to the Lava Hot Springs Foundation for fiscal year 2018; and limits the number of authorized full-time equivalent positions to 15.8.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0237/,
H0238,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 156; Effective: 07/01/2017",2017-03-06,2017-03-14,,"['Representative King', 'Senator Ward-Engelking']",Signed,"APPROPRIATIONS - ENERGY AND MINERAL RESOURCES - Appropriates $1,300,700 to the Office of Energy and Mineral Resources for fiscal year 2018; and limits the number of authorized full-time equivalent positions to 8.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0238/,
H0239,,LAW,"Reported Signed by Governor on March 24, 2017; Session Law Chapter 157; Effective: 07/01/2017",2017-03-06,2017-03-14,,"['Representative Wintrow', 'Senator Ward-Engelking']",Signed,"APPROPRIATIONS - COMMISSION FOR THE BLIND AND VISUALLY IMPAIRED - Appropriates $4,986,600 to the Commission for the Blind and Visually Impaired for fiscal year 2018; and limits the number of authorized full-time equivalent positions to 41.12.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0239/,
H0240,,H Educ,Reported Printed and Referred to Education,,,,,,EDUCATION - Adds to existing law to authorize a board of school trustees to offer a firearms safety course to secondary school students.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0240/,
H0241,,H Educ,03/14; U.C. to be returned to Education Committee,,,,,,SCHOOLS - Amends existing law to revise the requirements for public charter schools.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0241/,
